genes,Synapse Percentile
ME3,24.30747922437673
MEAF6,15.067273446774832
MECOM,47.88286505738029
MECP2,80.32251681836169
MECR,40.878512069647805
MED1,63.256826276216856
MED10,45.86466165413534
MED11,14.117530668777206
MED12,74.64384645825089
MED12L,75.62326869806094
MED13,55.045508508112384
MED13L,72.66521567075584
MED15,63.88998812821527
MED16,58.94341115947764
MED17,51.741195092995646
MED18,10.546102097348635
MED19,36.91135734072022
MED23,63.52394143252869
MED24,86.25840918084685
MED25,48.40720221606648
MED26,47.48713889988128
MED27,16.343490304709142
MED29,88.04907004352988
MED30,11.070439256034824
MED31,45.03363672338742
MED4,84.85358132172537
MED6,14.622081519588445
MED8,58.3201424614167
MED9,20.775623268698062
MEF2A,86.71349426197072
MEF2B,14.523149980213692
MEF2C,94.0838939453898
MEF2D,82.16264345073209
MEFV,41.34349030470914
MEGF10,62.445587653343885
MEGF11,70.8448753462604
MEGF8,94.94459833795014
MEIG1,0.3759398496240601
MEIS1,35.94182825484764
MEIS2,44.48951325682628
MELK,65.17609814008706
MEMO1,38.31618519984171
MEN1,59.80411555203799
MEOX1,45.5579738820736
MEOX2,96.01305896319748
MEP1A,20.99327265532252
MEP1B,9.398496240601505
MEPE,57.2813612979818
MERTK,67.90660862683023
MESP2,39.89908982983775
MET,97.01226751088248
METAP1,29.046299960427383
METAP2,65.5619311436486
METTL1,46.61654135338346
METTL14,3.0866640284922835
METTL16,24.713098535813216
METTL22,19.41036802532648
METTL3,7.370399683419074
METTL7A,26.394934705184014
MEX3A,49.16897506925208
MEX3B,46.17134942619708
MEX3C,69.33122279382667
MEX3D,32.41986545310645
MFAP1,49.93074792243768
MFAP3,56.03482390185992
MFF,58.062920459042346
MFGE8,60.9616145627226
MFHAS1,12.198258804907004
MFN1,19.02453502176494
MFN2,54.96636327661258
MFSD10,29.303521962801742
MFSD12,29.13533834586466
MFSD2A,3.13612979817966
MFSD5,42.59002770083102
MFSD8,70.72615749901068
MGA,65.02770083102493
MGAM,19.53897902651365
MGARP,7.053818757419865
MGAT2,5.144440047487139
MGAT3,78.80886426592798
MGAT4A,48.54570637119114
MGAT4B,41.80846853977048
MGAT4C,79.19469726948951
MGAT5,40.94776414721013
MGAT5B,53.50217649386624
MGLL,64.19667590027701
MGME1,17.560348239018598
MGMT,73.65453106450336
MGRN1,68.66838148001582
MGST1,46.201028888009496
MGST2,46.70557973882074
MGST3,90.18599129402452
MIA3,56.88563514048278
MIB1,96.77483181638306
MIB2,92.78789077958054
MICA,62.91056588840522
MICAL1,67.47130985358132
MICAL2,89.7605856747131
MICAL3,76.79066086268303
MICALL1,67.40205777601899
MICALL2,47.63553620894341
MICU1,84.41828254847645
MICU2,39.94855559952513
MICU3,79.98614958448753
MID1,96.00316580926
MID1IP1,34.86347447566284
MIDN,44.954491491887616
MIEF1,25.21764938662445
MIEF2,27.582113177681045
MIEN1,27.02809655718243
MIER1,53.7593984962406
MIER2,25.247328848436883
MIER3,6.578947368421052
MIF,56.96478037198259
MIF4GD,33.86426592797784
MINK1,66.39295607439652
MINPP1,12.425801345468937
MIOS,14.25603482390186
MIPEP,58.73565492679066
MIS18A,17.293233082706767
MIS18BP1,43.15393747526712
MISP,61.53541749109616
MITD1,29.19469726948952
MITF,61.30787495053423
MKI67,48.79303521962802
MKLN1,70.73605065294817
MKNK1,70.01385041551247
MKNK2,62.58409180846854
MKRN1,60.95172140878512
MKS1,63.87020182034033
MKX,35.53620894341116
MLANA,0.9893153937475268
MLEC,52.0775623268698
MLH1,90.69054214483576
MLIP,24.8417095370004
MLKL,12.257617728531857
MLLT1,59.76454293628809
MLLT10,47.93233082706767
MLLT11,59.69529085872576
MLPH,52.38425009893154
MLST8,81.56905421448357
MLX,60.59556786703601
MLXIP,19.79620102888801
MLXIPL,63.23703996834191
MLYCD,64.8397309062129
MMAA,4.214483577364464
MMACHC,11.10011871784725
MME,80.14444004748714
MMGT1,71.01305896319747
MMP14,44.83577364463791
MMP15,47.70478828650574
MMP16,80.61931143648596
MMP2,60.21962801741195
MMP9,42.19430154333202
MMRN1,17.54056193114365
MMS22L,43.282548476454295
MNAT1,81.49980213692125
MNDA,58.63672338741591
MNT,65.47289275821132
MNX1,7.993668381480016
MOAP1,89.29560743965176
MOB1A,55.20379897111199
MOB1B,58.310249307479225
MOB4,43.5595567867036
MOCOS,36.43648595172141
MOCS1,15.918084685397703
MOCS2,57.64740799366838
MOCS3,16.986545310645035
MOG,10.447170557973882
MOGAT2,4.372774040364068
MOGS,45.58765334388603
MOK,28.70003957261575
MON1A,22.437673130193907
MON1B,14.889196675900276
MON2,92.7582113177681
MORC1,60.06133755441235
MORC2,43.05500593589236
MORC3,52.03798971111991
MORC4,55.56984566679858
MORF4L1,90.00791452314998
MORF4L2,82.74633953304314
MOSPD2,44.23229125445192
MOSPD3,24.653739612188367
MOV10,99.000791452315
MOV10L1,18.4804115552038
MOXD1,57.99366838148001
MPC1,65.69054214483577
MPDZ,79.00672734467749
MPG,76.35536208943411
MPHOSPH10,22.55639097744361
MPHOSPH6,31.054610209734864
MPHOSPH8,58.97309062129007
MPI,31.341511673921648
MPL,19.637910565888404
MPLKIP,39.06806489908983
MPO,18.341907400079144
MPP1,82.60783537791848
MPP5,95.5975464978235
MPP6,83.90383854372774
MPP7,86.63434903047091
MPPE1,49.90106846062525
MPRIP,81.82627621685793
MPST,31.94499406410764
MPV17L2,35.69449940641076
MPZ,15.413533834586469
MPZL1,77.80965571824298
MPZL2,11.693707954095766
MREG,37.9600316580926
MRFAP1,84.3984962406015
MRGBP,53.6406806489909
MRI1,50.62326869806094
MRPL1,56.10407597942224
MRPL10,35.9220419469727
MRPL11,49.48555599525129
MRPL13,34.40838939453898
MRPL14,17.32291254451919
MRPL15,47.02216066481994
MRPL16,35.199841709537
MRPL17,19.60823110407598
MRPL18,49.99010684606253
MRPL19,36.50573802928373
MRPL2,49.29758607043926
MRPL21,23.357736446379107
MRPL23,44.26197071626434
MRPL24,58.5575781559161
MRPL28,90.46299960427385
MRPL3,53.017411950929954
MRPL30,6.608626830233479
MRPL32,39.63197467352592
MRPL34,30.91610605461021
MRPL37,56.12386228729719
MRPL38,67.55045508508113
MRPL4,74.55480807281361
MRPL42,38.69212504946577
MRPL43,74.8021369212505
MRPL46,12.119113573407205
MRPL47,17.876929165017806
MRPL48,43.12425801345469
MRPL49,21.853977047882864
MRPL53,40.65096952908587
MRPL55,67.86703601108033
MRPL9,47.56628413138108
MRPS10,81.00514444004749
MRPS12,42.94618124258013
MRPS14,54.48159873367629
MRPS15,43.796992481203006
MRPS16,33.686189157103286
MRPS17,30.35219628017412
MRPS18B,45.23149980213692
MRPS2,54.99604273842501
MRPS22,59.65571824297586
MRPS24,61.43648595172141
MRPS27,76.37514839730906
MRPS28,56.91531460229521
MRPS31,38.365650969529085
MRPS5,58.65650969529086
MRPS7,70.1226751088247
MRPS9,72.93233082706767
MRTO4,89.49347051840127
MRVI1,30.144440047487137
MS4A1,17.797783933518005
MS4A3,4.501385041551247
MSANTD4,8.270676691729323
MSC,65.27502967946181
MSH2,97.7641472101306
MSH3,77.85912148793035
MSH4,75.45508508112387
MSH5,36.3177681044717
MSH6,96.61654135338344
MSI1,43.500197863078746
MSI2,59.00277008310249
MSL1,18.173723783142066
MSL2,16.036802532647407
MSL3,74.25801345468936
MSLN,42.18440838939454
MSN,96.41867827463396
MSRB3,49.89117530668777
MSTN,21.49782350613376
MSTO1,37.0003957261575
MSX1,23.090621290067272
MSX2,19.31143648595172
MT1E,31.46022952117135
MT1F,4.521171349426197
MT1G,14.8397309062129
MT1M,11.911357340720222
MT1X,29.98614958448753
MT2A,55.54016620498615
MTA1,96.5571824297586
MTA2,86.6046695686585
MTA3,96.7649386624456
MTAP,65.6806489908983
MTBP,40.80925999208548
MTCH1,89.21646220815195
MTCH2,61.91135734072022
MTCL1,68.23308270676692
MTF1,35.99129402453502
MTF2,24.356944994064108
MTFMT,30.10486743173724
MTFP1,8.330035615354175
MTFR1,36.10011871784725
MTFR1L,26.305896319746736
MTFR2,8.705975464978236
MTG1,8.745548080728136
MTG2,25.0395726157499
MTHFD1L,77.96794618124258
MTHFD2,53.67036011080332
MTHFR,28.05698456667986
MTHFS,5.876533438860308
MTHFSD,20.19192718638702
MTIF2,51.21685793430946
MTM1,44.18282548476454
MTMR1,69.46972694895132
MTMR10,25.652948159873368
MTMR12,30.094974277799764
MTMR14,44.4400474871389
MTMR2,64.45389790265136
MTMR3,58.438860308666406
MTMR4,72.78393351800554
MTMR6,56.87574198654531
MTMR7,87.09932726553225
MTMR8,25.67273446774832
MTMR9,66.42263553620894
MTO1,22.2398100514444
MTPAP,33.1618519984171
MTPN,88.13810842896716
MTR,86.44637910565888
MTRF1,28.690146418678275
MTRF1L,16.69964384645825
MTRR,32.766125840918086
MTSS1,37.95013850415513
MTTP,13.35575781559161
MTX1,33.14206569054215
MTX2,66.34349030470914
MTX3,51.85991294024535
MUC1,85.79343094578552
MUC12,0.3858330035615354
MUC13,12.030075187969924
MUC16,4.412346656113969
MUC5B,60.288880094974274
MUL1,62.37633557578156
MUS81,21.32963988919668
MUSTN1,1.5334388603086664
MUTYH,57.093391373169766
MVB12A,58.27067669172932
MVB12B,29.145231499802136
MVD,21.725366046695687
MVP,96.98258804907005
MX2,11.861891571032846
MXD1,44.49940641076376
MXI1,60.24930747922438
MXRA8,26.48397309062129
MYADM,53.07677087455481
MYB,84.47764147210131
MYBBP1A,77.8789077958053
MYBL1,35.25920063316185
MYBL2,62.60387811634349
MYBPC1,65.28492283339929
MYBPC2,64.93866244558765
MYBPC3,86.11001187178472
MYBPH,48.822714681440445
MYC,99.78235061337554
MYCBP2,85.45706371191136
MYCBPAP,9.883260783537793
MYCL,21.57696873763356
MYCN,26.454293628808863
MYCT1,7.113177681044717
MYD88,57.61772853185595
MYEF2,65.6410763751484
MYF5,3.729719034428176
MYH1,83.97309062129007
MYH13,86.57499010684606
MYH14,81.88563514048279
MYH15,71.73525920063317
MYH2,44.16303917688959
MYH3,54.34309457855164
MYH4,84.37870993272655
MYH6,66.23466561139692
MYH7,95.26117926394934
MYH7B,67.19430154333202
MYH8,87.01028888009498
MYH9,99.46576968737634
MYL1,9.903047091412745
MYL10,6.7669172932330826
MYL12B,89.41432528690146
MYL2,6.618519984170954
MYL5,38.32607835377919
MYL6,86.91135734072022
MYL9,61.67392164622081
MYLK,94.22239810051444
MYLK2,24.683419074000792
MYLK3,29.77839335180056
MYLPF,1.8698060941828247
MYNN,7.469331222793826
MYO10,94.35100910170162
MYO15A,79.73882073605066
MYO15B,76.07835377918481
MYO16,69.94459833795014
MYO18A,92.85714285714286
MYO18B,37.77206173328057
MYO1A,42.01622477245746
MYO1B,91.62049861495844
MYO1C,94.58844479620105
MYO1E,76.85991294024535
MYO1F,37.42580134546893
MYO1G,52.02809655718243
MYO3A,50.82113177681045
MYO3B,62.10922041946973
MYO5B,74.32726553225169
MYO5C,78.74950534230312
MYO6,83.72576177285319
MYO7A,81.06450336367234
MYO7B,77.7601899485556
MYO9B,78.51206964780371
MYOC,21.86387020182034
MYOCD,39.55282944202612
MYOD1,57.84527107241789
MYOF,88.96913335971507
MYOG,66.76889592402058
MYOM1,34.07202216066482
MYOM2,36.772853185595565
MYOM3,32.96398891966759
MYOT,20.696478037198258
MYOZ1,33.27067669172932
MYOZ2,27.67115156311832
MYOZ3,14.602295211713496
MYPN,29.748713889988128
MYPOP,82.22200237435695
MYRIP,85.37791848041155
MYSM1,48.39730906212901
MYT1,47.74436090225564
MYT1L,98.14998021369212
MZF1,19.96438464582509
MZT2A,17.144835773644637
MZT2B,48.50613375544123
N4BP2,46.685793430945786
N4BP2L2,23.24891175306688
N4BP3,53.53185595567867
NAA10,77.02809655718244
NAA11,17.491096161456273
NAA15,43.02532647407994
NAA16,17.867036011080334
NAA25,35.03165809259992
NAA30,10.635140482785912
NAA35,23.93153937475267
NAA38,8.428967154728928
NAA40,2.710724178868224
NAA50,34.72497032053819
NAALAD2,22.46735259200633
NAALADL2,90.32449544914918
NAB1,19.845666798575387
NAB2,56.48990898298378
NABP2,50.12861100118718
NACA,85.7637514839731
NACA2,3.0174119509299566
NACAD,54.91689750692521
NACC1,67.46141669964385
NACC2,52.85912148793035
NADK,83.37950138504155
NADK2,22.417886822318955
NADSYN1,15.967550455085082
NAF1,66.26434507320934
NAGK,59.26988523941433
NAGS,3.5813217253660468
NAIP,46.42857142857143
NALCN,86.20894341115948
NAMPT,54.55085081123863
NANOG,66.6007123070835
NANOGNB,0.1780767708745548
NANOS1,3.670360110803324
NANP,7.934309457855164
NAP1L1,93.31222793826672
NAP1L2,87.15868618915711
NAP1L4,75.87059754649782
NAP1L5,86.45627225959636
NAPEPLD,52.81954887218045
NAPSA,6.974673525920063
NARF,14.750692520775624
NARS2,19.78630787495053
NASP,84.65571824297587
NAT1,27.98773248911753
NAT10,76.8005540166205
NAT8,1.7510882469331224
NAV2,43.69806094182825
NAV3,78.61100118717847
NBAS,59.86347447566284
NBEA,93.37158686189156
NBEAL2,97.75425405619312
NBN,80.55005935892362
NBPF1,5.747922437673131
NBPF3,3.6406806489908985
NBR1,60.8824693312228
NCALD,96.9232291254452
NCAM1,95.14246141669965
NCAM2,88.10842896715472
NCAPD2,73.69410368025326
NCAPD3,43.34190740007914
NCAPG,39.829837752275424
NCAPG2,39.13731697665216
NCAPH,39.02849228333993
NCAPH2,91.97665215670756
NCBP2,70.22160664819944
NCCRP1,24.28769291650178
NCDN,94.8753462603878
NCEH1,81.97467352592007
NCF1,70.24139295607439
NCF2,31.598733676296003
NCF4,14.998021369212506
NCK1,96.1218836565097
NCK2,96.15156311832212
NCKAP1,88.40522358527899
NCKAP1L,15.660862683023348
NCKAP5,47.605856747130986
NCKAP5L,25.59358923624852
NCKIPSD,87.43569449940641
NCL,98.37752275425406
NCOA1,97.66521567075584
NCOA2,95.45904234269884
NCOA3,93.23308270676692
NCOA6,44.65769687376336
NCOA7,86.65413533834587
NCOR1,92.4416303917689
NCOR2,89.98812821527503
NCR3LG1,75.90027700831025
NDC1,57.25168183616937
NDC80,73.4368816778789
NDE1,77.54254056193115
NDFIP1,94.41036802532648
NDFIP2,83.07281361297981
NDN,71.23070834982192
NDOR1,20.07320933913732
NDRG1,93.62880886426592
NDRG2,92.39216462208152
NDRG3,95.73605065294817
NDRG4,98.81282152750296
NDST1,65.25524337158686
NDST2,12.534626038781164
NDUFA1,42.46141669964385
NDUFA10,60.65492679066087
NDUFA13,53.08666402849229
NDUFA2,62.96992481203007
NDUFA3,49.67352592006332
NDUFA4,86.15947764147211
NDUFA5,74.70320538187575
NDUFA6,4.99604273842501
NDUFA7,22.58607043925604
NDUFA8,79.07597942223981
NDUFA9,63.94934705184013
NDUFAB1,0.0197863078749505
NDUFAF1,53.3636723387416
NDUFAF2,26.18717847249703
NDUFAF4,79.86743173723784
NDUFAF7,70.3601108033241
NDUFB1,35.61535417491096
NDUFB10,58.201424614167
NDUFB11,19.212504946576967
NDUFB2,45.01385041551247
NDUFB4,52.898694103680256
NDUFB5,51.0783537791848
NDUFB6,32.874950534230315
NDUFB7,75.8013454689355
NDUFB8,69.85555995251286
NDUFB9,68.57934309457855
NDUFC2,38.7613771270281
NDUFS1,94.9248120300752
NDUFS2,64.36485951721409
NDUFS3,80.73802928373566
NDUFS4,51.8796992481203
NDUFS8,67.05579738820737
NDUFV1,78.13612979817967
NDUFV2,21.84408389394539
NDUFV3,42.82746339533043
NEB,19.98417095370004
NEBL,89.12742382271468
NECAB1,83.11238622872972
NECAP1,94.70716264345072
NECAP2,35.72417886822319
NEDD1,84.56667985753859
NEDD4,98.29837752275424
NEDD4L,97.58607043925603
NEDD8,96.42857142857144
NEDD9,92.30312623664425
NEFH,75.67273446774831
NEFM,91.38306292045904
NEGR1,90.29481598733676
NEIL1,36.337554412346655
NEIL2,36.8421052631579
NEIL3,15.205777601899486
NEK1,54.82785912148793
NEK11,41.30391768895924
NEK2,58.982983775227545
NEK3,13.563514048278591
NEK4,22.37831420656905
NEK6,87.06964780371983
NEK7,33.45864661654135
NEK9,64.33518005540166
NELFB,67.18440838939453
NELFE,61.98060941828255
NEMF,62.61377127028096
NEO1,91.5611396913336
NES,85.9616145627226
NET1,32.18242975860704
NETO2,57.4792243767313
NEU1,55.02572220023744
NEU4,55.97546497823506
NEURL4,86.54531064503364
NEUROG3,49.881282152750295
NEXN,49.94064107637515
NF1,82.04392560348239
NF2,95.399683419074
NFASC,87.22793826671943
NFAT5,67.02611792639493
NFATC1,77.47328848436882
NFATC2,59.37870993272655
NFATC2IP,38.51404827859122
NFATC3,44.81598733676296
NFATC4,63.039176889592405
NFE2L1,79.09576573011476
NFE2L2,81.78670360110803
NFE2L3,8.537791848041156
NFIA,83.58725761772853
NFIB,65.30470914127424
NFIC,68.37158686189157
NFIL3,3.828650573802928
NFIX,87.44558765334389
NFKB1,99.73288484368815
NFKB2,96.27028096557184
NFKBIA,92.98575385833004
NFKBIB,69.25207756232687
NFKBIE,45.2809655718243
NFKBIL1,17.669172932330827
NFRKB,29.43213296398892
NFS1,61.0011871784725
NFX1,74.33715868618916
NFXL1,27.59200633161852
NFYB,33.13217253660467
NGF,31.81638306292046
NGFR,45.02374356944994
NGLY1,48.258804907004354
NGRN,73.40720221606648
NHEJ1,7.904629996042739
NHLH1,63.068856351404825
NHLRC2,66.14562722595963
NHP2,44.07400079145231
NHS,22.140878512069648
NID2,48.05104867431737
NIF3L1,70.31064503363672
NIFK,82.99366838148002
NIM1K,69.10368025326474
NINL,71.32963988919667
NIP7,29.758607043925604
NIPBL,87.41590819153146
NIPSNAP1,58.14206569054215
NISCH,89.85951721408784
NIT1,21.893549663632765
NIT2,17.72853185595568
NKAP,66.43252869014641
NKAPL,8.943411159477641
NKIRAS2,19.23229125445192
NKRF,78.60110803324099
NKX2-1,26.31578947368421
NKX2-2,24.55480807281361
NKX2-4,8.992876929165018
NKX2-5,20.83498219232291
NKX3-1,40.48278591214879
NKX3-2,10.298773248911752
NKX6-1,8.053027305104868
NLE1,41.10605461020973
NLGN1,88.37554412346657
NLGN2,27.7601899485556
NLGN3,70.2809655718243
NLK,94.43015433320144
NLN,32.578155916106056
NLRC5,63.65255243371587
NLRP1,85.86268302334784
NLRP10,10.259200633161852
NLRP14,22.526711515631185
NLRP2,77.10724178868223
NLRP3,68.22318955282944
NLRP4,48.525920063316185
NLRP5,40.14641867827464
NLRP9,24.62406015037594
NLRX1,42.71863870201821
NMBR,14.651760981400871
NMD3,60.13058963197467
NME2,77.19628017411951
NME3,49.960427384250096
NME4,73.79303521962802
NME5,40.522358527898696
NME6,13.632766125840918
NMI,37.21804511278196
NMNAT1,39.21646220815196
NMNAT2,79.96636327661258
NMNAT3,44.281757024139296
NMRAL1,20.963593193510093
NMRK1,25.22754254056193
NMRK2,31.33161851998417
NMT1,86.16937079540958
NMT2,40.73011476058567
NNMT,33.33992876929165
NNT,82.05381875741986
NOA1,13.068856351404827
NOB1,37.316976652156704
NOC3L,32.093391373169766
NOC4L,47.556390977443606
NOD1,69.21250494657697
NOD2,75.1582904629996
NOL10,31.82627621685793
NOL11,21.952908587257618
NOL7,9.309457855164226
NOL8,61.24851602690938
NOL9,28.383458646616543
NOLC1,76.6818361693708
NOM1,59.30945785516423
NOMO1,59.22041946972695
NOMO2,56.25247328848437
NOMO3,26.573011476058568
NONO,91.73921646220816
NOP10,19.578551642263555
NOP14,59.2797783933518
NOP2,76.47407993668382
NOP56,94.38068856351404
NOP58,81.90542144835774
NOS1,86.21883656509695
NOS2,94.37079540957656
NOS3,74.58448753462604
NOSIP,37.38622872971904
NOSTRIN,29.728927582113176
NOTCH1,97.29916897506924
NOTCH2,98.58527898694103
NOTCH3,96.37910565888406
NOTCH4,50.33636723387416
NOTO,2.552433715868619
NOTUM,13.494261970716265
NOVA1,38.1578947368421
NOVA2,53.98694103680253
NOX1,2.572220023743569
NOX4,46.49782350613376
NOX5,74.21844083893946
NOXA1,64.96834190740007
NOXO1,5.787495053423031
NPAS1,33.15195884447962
NPAS2,64.81005144440047
NPAS3,73.53581321725366
NPAT,10.981400870597549
NPC1,47.42777997625643
NPC1L1,38.63276612584092
NPC2,47.87297190344282
NPDC1,70.79540957657301
NPEPL1,21.933122279382665
NPEPPS,77.94815987336763
NPFFR1,65.76968737633558
NPFFR2,45.45904234269885
NPHP3,25.197863078749503
NPHS1,76.71151563118322
NPHS2,4.303521962801741
NPIPA1,10.595567867036012
NPIPA7,2.0973486347447565
NPL,13.929560743965176
NPLOC4,81.22279382667195
NPM1,99.4756628413138
NPM2,73.30827067669173
NPM3,68.87613771270281
NPNT,10.76375148397309
NPPA,31.76691729323308
NPPB,6.519588444796201
NPRL2,32.21210922041947
NPRL3,13.830629204590425
NPY,67.5999208547685
NPY2R,77.70083102493075
NPY5R,27.00831024930748
NQO1,29.35298773248912
NQO2,36.199050257222005
NR0B1,11.1199050257222
NR0B2,42.15472892758211
NR1D1,46.13177681044717
NR1D2,59.77443609022557
NR1H3,63.19746735259201
NR1I2,26.61258409180847
NR2C1,19.49940641076375
NR2C2,36.05065294815987
NR2E1,45.04352987732489
NR2F1,27.770083102493075
NR2F2,41.45231499802137
NR2F6,52.08745548080728
NR3C1,97.72457459438068
NR4A1,80.57973882073605
NR4A3,25.54412346656114
NRAP,54.47170557973882
NRAS,63.05896319746735
NRBF2,45.80530273051048
NRBP1,36.56509695290859
NRBP2,33.201424614167
NRF1,35.0019786307875
NRG2,56.89552829442026
NRIP1,81.54926790660863
NRIP2,65.36406806489909
NRL,5.995251286110012
NRN1,93.41115947764148
NRP1,85.14048278591216
NRP2,65.22556390977444
NRROS,19.261970716264344
NRSN2,85.50652948159873
NRXN2,84.80411555203798
NRXN3,98.9216462208152
NSA2,52.53264740799367
NSD1,81.42065690542145
NSDHL,30.718242975860704
NSFL1C,76.45429362880887
NSL1,40.66086268302335
NSMCE1,14.542936288088642
NSMCE2,24.47566284131381
NSMCE4A,31.133755441234666
NSRP1,33.89394538979027
NSUN2,83.59715077166601
NSUN3,20.06331618519984
NSUN4,20.79540957657301
NSUN5,52.364463791056586
NSUN6,11.396913335971508
NT5C,16.254451919271865
NT5C1A,57.21210922041947
NT5C1B,3.937475267115156
NT5C2,70.76573011476059
NT5C3A,31.974673525920064
NT5C3B,25.277008310249307
NT5E,41.85793430945785
NTAN1,13.682231895528297
NTF3,11.367233874159082
NTF4,7.815591610605461
NTHL1,67.13494261970716
NTMT1,32.89473684210526
NTN3,30.797388207360505
NTN4,60.36802532647408
NTNG2,61.228729719034426
NTRK3,97.2398100514444
NTS,3.363672338741591
NTSR1,34.09180846853977
NUAK1,84.06212900672735
NUAK2,24.38662445587653
NUB1,74.59438068856352
NUBP1,12.930352196280174
NUCB1,60.170162247724576
NUCB2,68.51009101701622
NUDC,93.5991294024535
NUDCD1,27.305104867431737
NUDCD2,28.82865057380293
NUDCD3,99.3173723783142
NUDT1,33.438860308666406
NUDT10,11.357340720221607
NUDT11,24.81203007518797
NUDT13,18.91571032845271
NUDT14,51.67194301543332
NUDT15,19.56865848832608
NUDT21,74.34705184012664
NUDT4,14.325286901464189
NUDT5,37.81163434903047
NUDT6,14.859517214087852
NUDT9,34.59635931935101
NUF2,46.19113573407202
NUFIP1,82.97388207360507
NUFIP2,68.78709932726554
NUMBL,72.54649782350613
NUP107,67.21408785120697
NUP133,64.31539374752671
NUP153,81.96478037198258
NUP155,67.87692916501781
NUP160,76.18717847249704
NUP188,46.43846458250891
NUP210,49.49544914918876
NUP210L,10.694499406410763
NUP214,79.41234665611397
NUP35,42.5603482390186
NUP43,27.69093787099328
NUP50,75.34626038781164
NUP54,52.661258409180846
NUP62,77.24574594380688
NUP85,44.3609022556391
NUP88,25.791452314998025
NUP93,77.25563909774436
NUP98,77.23585278986941
NUPR1,25.385833003561537
NUS1,45.33043134151168
NUSAP1,44.58844479620103
NUTM1,5.431341511673922
NVL,68.17372378314207
NWD1,43.13415116739216
NXF1,99.45587653343884
NXF3,9.853581321725366
NXN,51.08824693312228
OARD1,15.57182429758607
OAS2,11.090225563909774
OAS3,25.405619311436485
OASL,8.310249307479225
OAT,85.06133755441235
OAZ1,78.32409972299169
OAZ3,9.002770083102494
OBSCN,37.66323703996834
OBSL1,95.7162643450732
OCA2,17.382271468144044
OCIAD1,96.36921250494656
OCIAD2,9.269885239414323
OCLN,81.18322121092204
OCM,13.306292045904234
OCM2,0.0593589236248516
OCRL,95.1226751088247
ODF1,7.241788682231895
OFD1,88.01939058171745
OGDH,82.41986545310645
OGDHL,77.48318163830629
OGFOD1,34.527107241788684
OGFR,59.170953700039576
OGG1,9.09180846853977
OGT,86.09022556390977
OIP5,61.89157103284527
OIT3,3.620894341115948
OLA1,87.20815195884448
OLFM3,88.6426592797784
OLIG1,76.7214087851207
OLIG2,56.98456667985754
OLR1,12.653343886030866
OMG,59.52710724178869
ONECUT1,11.199050257222002
ONECUT2,60.18005540166205
ONECUT3,47.774040364068064
OPA1,85.71428571428571
OPHN1,76.8796992481203
OPLAH,49.78235061337554
OPN1SW,21.388998812821526
OPN4,53.818757419865456
OPRK1,71.81440443213296
OPRL1,68.94538979026514
OPTN,89.66165413533835
OR10AG1,0.9596359319351008
OR10H3,0.6133755441234665
OR14I1,54.59042342698852
OR2G6,0.8804907004352988
OR2K2,3.0470914127423825
OR2T35,0.9497427779976256
OR51B4,1.5235457063711912
OR5A1,1.3256826276216858
OR5F1,0.2077562326869806
OR6B1,0.6232686980609419
OR6C1,0.5738029283735655
OR7A17,0.148397309062129
OR7G3,0.336367233874159
OR8D4,4.916897506925208
ORAI2,46.46814404432133
ORC1,68.41115947764148
ORC2,41.501780767708745
ORC3,44.14325286901464
ORC4,73.08072813612979
ORC5,66.65017807677087
ORMDL1,27.285318559556785
ORMDL2,6.964780371982588
ORMDL3,23.97111199050257
OS9,65.93787099327265
OSBP,68.52987732489117
OSBP2,64.70122675108824
OSBPL10,61.06054610209735
OSBPL11,63.04907004352988
OSBPL1A,74.98021369212505
OSBPL2,54.629996042738426
OSBPL3,75.63316185199842
OSBPL5,81.01503759398496
OSBPL6,52.39414325286901
OSBPL8,85.36802532647408
OSBPL9,72.07162643450732
OSCP1,13.9196675900277
OSGEP,51.62247724574594
OSMR,37.70280965571824
OSR1,31.68777206173328
OSR2,16.32370399683419
OSTF1,74.60427384250099
OSTM1,64.79026513652552
OTC,23.8425009893154
OTOF,78.10645033636723
OTOG,55.738029283735656
OTP,11.703601108033242
OTUB1,98.72378314206568
OTUD3,51.71151563118322
OTUD4,49.34705184012663
OTUD5,82.00435298773249
OTUD7A,84.98219232291254
OTULIN,15.32449544914919
OTX1,36.80253264740799
OTX2,32.607835377918484
OVCA2,6.10407597942224
OVGP1,2.888800949742778
OVOL1,22.457459438068856
OVOL2,35.526315789473685
OXA1L,35.68460625247329
OXCT1,94.15314602295211
OXCT2,19.400474871389
OXER1,35.49663632766126
OXR1,69.92481203007519
OXSM,16.501780767708745
OXSR1,62.06964780371983
P2RX2,46.72536604669568
P2RX4,26.10803324099723
P2RX5,52.62168579343095
P2RX7,62.9600316580926
P2RY12,75.01978630787495
P2RY13,29.65967550455085
P2RY14,34.46774831816383
P2RY2,60.70439256034824
P2RY8,31.222793826671943
P4HA1,52.94815987336763
P4HA2,69.29165017807676
P4HA3,55.846853977047886
P4HB,90.15631183221213
P4HTM,60.71428571428572
PA2G4,78.84843688167788
PAAF1,41.21487930352196
PABPC1L,17.61970716264345
PABPC3,31.53937475267115
PABPC4,90.17609814008706
PABPC5,19.13335971507717
PABPN1,79.88721804511279
PACS1,46.34942619707163
PACS2,23.446774831816384
PACSIN2,83.5180055401662
PACSIN3,83.0431341511674
PADI1,29.887218045112785
