Gene,Synapse Status,Synapse Percentile,Cortex,Striatum,hiPSC,Fetal,SynGO,SynDB,SynSysNet
NR2F2,Not a synapse gene,41.45,0,0,0,0,0,0,0
NR2F6,Not a synapse gene,52.09,0,0,0,0,0,0,0
NR3C1,yes,97.72,0,0,0,0,1,0,0
NR4A1,Not a synapse gene,80.58,0,0,0,0,0,0,0
NR4A3,Not a synapse gene,25.54,0,0,0,0,0,0,0
NRAP,Not a synapse gene,54.47,0,0,0,0,0,0,0
NRAS,Not a synapse gene,63.06,1,0,1,0,0,1,0
NRBF2,Not a synapse gene,45.81,1,0,0,0,0,0,0
NRBP1,Not a synapse gene,36.57,0,0,1,1,0,0,0
NRBP2,Not a synapse gene,33.20,1,0,1,0,0,0,0
NRF1,Not a synapse gene,35.00,0,0,0,0,0,0,0
NRG2,Not a synapse gene,56.90,1,1,0,0,0,0,1
NRIP1,Not a synapse gene,81.55,0,0,0,0,0,0,0
NRIP2,Not a synapse gene,65.36,0,0,0,0,0,0,0
NRL,Not a synapse gene,6.00,0,0,0,0,0,0,0
NRN1,yes,93.41,1,1,0,0,0,1,0
NRP1,Not a synapse gene,85.14,0,0,1,0,1,0,0
NRP2,Not a synapse gene,65.23,0,0,1,0,1,0,0
NRROS,Not a synapse gene,19.26,0,0,0,0,0,0,0
NRSN2,Not a synapse gene,85.51,0,0,1,0,0,0,0
NRXN2,Not a synapse gene,84.80,0,0,1,0,0,1,1
NRXN3,yes,98.92,1,1,1,0,0,1,1
NSA2,Not a synapse gene,52.53,0,0,0,0,0,0,0
NSD1,Not a synapse gene,81.42,0,0,0,0,0,0,0
NSDHL,Not a synapse gene,30.72,0,0,1,0,0,0,0
NSFL1C,Not a synapse gene,76.45,0,0,1,1,0,0,1
NSL1,Not a synapse gene,40.66,0,0,0,0,0,0,0
NSMCE1,Not a synapse gene,14.54,0,0,0,0,0,0,0
NSMCE2,Not a synapse gene,24.48,0,0,0,0,0,0,0
NSMCE4A,Not a synapse gene,31.13,0,0,0,0,0,0,0
NSRP1,Not a synapse gene,33.89,0,0,0,0,0,0,0
NSUN2,Not a synapse gene,83.60,0,0,1,0,0,0,0
NSUN3,Not a synapse gene,20.06,0,0,0,0,0,0,0
NSUN4,Not a synapse gene,20.80,0,0,0,0,0,0,0
NSUN5,Not a synapse gene,52.36,0,0,0,0,0,0,0
NSUN6,Not a synapse gene,11.40,0,0,0,0,0,0,0
NT5C,Not a synapse gene,16.25,1,0,0,0,0,0,0
NT5C1A,Not a synapse gene,57.21,0,0,0,0,0,0,0
NT5C1B,Not a synapse gene,3.94,0,0,0,0,0,1,0
NT5C2,Not a synapse gene,70.77,1,0,1,0,0,0,0
NT5C3A,Not a synapse gene,31.97,0,0,0,0,0,0,0
NT5C3B,Not a synapse gene,25.28,0,0,0,0,0,0,0
NT5E,Not a synapse gene,41.86,1,1,0,0,0,1,0
NTAN1,Not a synapse gene,13.68,0,0,0,0,0,0,0
NTF3,Not a synapse gene,11.37,0,0,0,0,0,0,0
NTF4,Not a synapse gene,7.82,0,0,0,0,0,0,0
NTHL1,Not a synapse gene,67.13,0,0,0,0,0,0,0
NTMT1,Not a synapse gene,32.89,0,0,0,0,0,0,0
NTN3,Not a synapse gene,30.80,0,0,0,0,0,0,0
NTN4,Not a synapse gene,60.37,0,0,0,0,0,0,0
NTNG2,Not a synapse gene,61.23,0,0,1,0,1,0,0
NTRK3,yes,97.24,1,0,1,0,1,0,0
NTS,Not a synapse gene,3.36,0,0,0,0,0,0,1
NTSR1,Not a synapse gene,34.09,0,0,0,0,0,0,0
NUAK1,Not a synapse gene,84.06,0,0,1,0,0,0,0
NUAK2,Not a synapse gene,24.39,0,0,0,0,0,0,0
NUB1,Not a synapse gene,74.59,1,0,0,0,0,0,0
NUBP1,Not a synapse gene,12.93,0,0,1,0,0,0,0
NUCB1,Not a synapse gene,60.17,0,0,0,0,0,0,0
NUCB2,Not a synapse gene,68.51,0,0,0,0,0,0,0
NUDC,yes,93.60,0,0,1,1,0,0,0
NUDCD1,Not a synapse gene,27.31,0,0,1,0,0,0,0
NUDCD2,Not a synapse gene,28.83,0,0,1,0,0,1,0
NUDCD3,yes,99.32,0,0,0,0,0,0,0
NUDT1,Not a synapse gene,33.44,0,0,0,0,0,0,0
NUDT10,Not a synapse gene,11.36,0,0,1,0,0,0,0
NUDT11,Not a synapse gene,24.81,0,0,0,0,0,0,0
NUDT13,Not a synapse gene,18.92,0,0,0,0,0,0,0
NUDT14,Not a synapse gene,51.67,0,0,0,0,0,0,0
NUDT15,Not a synapse gene,19.57,0,0,1,0,0,0,0
NUDT21,Not a synapse gene,74.35,1,0,0,0,0,0,0
NUDT4,Not a synapse gene,14.33,0,0,0,0,0,0,0
NUDT5,Not a synapse gene,37.81,0,0,0,0,0,0,0
NUDT6,Not a synapse gene,14.86,0,0,0,0,0,0,0
NUDT9,Not a synapse gene,34.60,0,0,0,0,0,0,0
NUF2,Not a synapse gene,46.19,0,0,0,0,0,0,0
NUFIP1,Not a synapse gene,82.97,0,0,0,0,1,0,0
NUFIP2,Not a synapse gene,68.79,1,0,0,0,0,0,0
NUMBL,Not a synapse gene,72.55,1,1,1,0,0,0,1
NUP107,Not a synapse gene,67.21,0,0,1,0,0,0,0
NUP133,Not a synapse gene,64.32,0,0,1,0,0,0,0
NUP153,Not a synapse gene,81.96,0,0,0,0,0,0,0
NUP155,Not a synapse gene,67.88,0,0,1,0,0,0,0
NUP160,Not a synapse gene,76.19,0,0,1,0,0,0,0
NUP188,Not a synapse gene,46.44,0,0,1,0,0,0,0
NUP210,Not a synapse gene,49.50,0,0,1,0,0,0,0
NUP210L,Not a synapse gene,10.69,0,0,0,0,0,0,0
NUP214,Not a synapse gene,79.41,0,0,1,0,0,0,0
NUP35,Not a synapse gene,42.56,0,0,0,0,0,0,0
NUP43,Not a synapse gene,27.69,0,0,0,0,0,0,0
NUP50,Not a synapse gene,75.35,0,0,0,0,0,0,0
NUP54,Not a synapse gene,52.66,0,0,0,0,0,0,0
NUP62,Not a synapse gene,77.25,0,0,0,0,0,0,0
NUP85,Not a synapse gene,44.36,0,0,1,0,0,0,0
NUP88,Not a synapse gene,25.79,0,0,1,0,0,0,0
NUP93,Not a synapse gene,77.26,1,0,1,1,0,0,0
NUP98,Not a synapse gene,77.24,0,0,0,0,0,0,0
NUPR1,Not a synapse gene,25.39,0,0,0,0,0,0,0
NUS1,Not a synapse gene,45.33,0,0,0,0,0,0,0
NUSAP1,Not a synapse gene,44.59,0,0,0,0,0,0,0
NUTM1,Not a synapse gene,5.43,0,0,0,0,0,0,0
NVL,Not a synapse gene,68.17,0,0,0,0,0,0,0
NWD1,Not a synapse gene,43.13,0,0,0,0,0,0,0
NXF1,yes,99.46,0,0,0,0,0,0,0
NXF3,Not a synapse gene,9.85,0,0,0,0,0,0,0
NXN,Not a synapse gene,51.09,0,0,1,0,0,0,0
OARD1,Not a synapse gene,15.57,0,0,0,0,0,0,0
OAS2,Not a synapse gene,11.09,0,0,0,0,0,0,0
OAS3,Not a synapse gene,25.41,0,0,0,0,0,0,0
OASL,Not a synapse gene,8.31,0,0,0,0,0,0,0
OAT,Not a synapse gene,85.06,0,0,1,0,0,0,0
OAZ1,Not a synapse gene,78.32,0,0,0,0,0,0,0
OAZ3,Not a synapse gene,9.00,0,0,0,0,0,0,0
OBSCN,Not a synapse gene,37.66,0,0,0,0,0,0,0
OBSL1,yes,95.72,0,0,1,0,0,0,0
OCA2,Not a synapse gene,17.38,0,0,0,0,0,0,0
OCIAD1,yes,96.37,0,0,1,1,0,0,0
OCIAD2,Not a synapse gene,9.27,1,1,1,0,0,0,0
OCLN,Not a synapse gene,81.18,0,0,0,0,0,0,0
OCM,Not a synapse gene,13.31,0,0,0,0,0,0,0
OCM2,Not a synapse gene,0.06,0,0,0,0,0,0,0
OCRL,yes,95.12,0,0,1,0,0,0,0
ODF1,Not a synapse gene,7.24,0,0,0,0,0,0,0
OFD1,yes,88.02,0,0,1,1,0,0,0
OGDH,Not a synapse gene,82.42,1,1,1,1,0,1,0
OGDHL,Not a synapse gene,77.48,0,0,0,0,0,1,0
OGFOD1,Not a synapse gene,34.53,0,0,0,0,0,0,0
OGFR,Not a synapse gene,59.17,0,0,0,0,0,0,0
OGG1,Not a synapse gene,9.09,0,0,0,0,0,0,0
OGT,Not a synapse gene,86.09,1,1,1,1,0,0,0
OIP5,Not a synapse gene,61.89,0,0,0,0,0,0,0
OIT3,Not a synapse gene,3.62,0,0,1,1,0,0,0
OLA1,Not a synapse gene,87.21,0,0,1,0,0,1,0
OLFM3,yes,88.64,0,0,0,0,0,0,0
OLIG1,Not a synapse gene,76.72,0,0,0,0,0,0,0
OLIG2,Not a synapse gene,56.98,0,0,0,0,0,0,0
OLR1,Not a synapse gene,12.65,0,0,0,0,0,0,0
OMG,Not a synapse gene,59.53,1,1,0,0,0,1,1
ONECUT1,Not a synapse gene,11.20,0,0,0,0,0,0,0
ONECUT2,Not a synapse gene,60.18,0,0,0,0,0,0,0
ONECUT3,Not a synapse gene,47.77,0,0,0,0,0,0,0
OPA1,Not a synapse gene,85.71,1,1,1,1,0,1,0
OPHN1,Not a synapse gene,76.88,1,0,0,0,1,0,0
OPLAH,Not a synapse gene,49.78,0,0,0,0,0,0,0
OPN1SW,Not a synapse gene,21.39,0,0,0,0,0,0,0
OPN4,Not a synapse gene,53.82,0,0,0,0,0,0,0
OPRK1,Not a synapse gene,71.81,0,0,0,0,1,0,1
OPRL1,Not a synapse gene,68.95,0,0,0,0,0,0,0
OPTN,yes,89.66,0,0,0,0,0,0,0
OR10AG1,Not a synapse gene,0.96,0,0,0,0,0,0,0
OR10H3,Not a synapse gene,0.61,0,0,0,0,0,0,0
OR14I1,Not a synapse gene,54.59,0,0,0,0,0,0,0
OR2G6,Not a synapse gene,0.88,0,0,0,0,0,0,0
OR2K2,Not a synapse gene,3.05,0,0,0,0,0,0,0
OR2T35,Not a synapse gene,0.95,0,0,0,0,0,0,0
OR51B4,Not a synapse gene,1.52,0,0,0,0,0,0,0
OR5A1,Not a synapse gene,1.33,0,0,0,0,0,0,0
OR5F1,Not a synapse gene,0.21,0,0,0,0,0,0,0
OR6B1,Not a synapse gene,0.62,0,0,0,0,0,0,0
OR6C1,Not a synapse gene,0.57,0,0,0,0,0,0,0
OR7A17,Not a synapse gene,0.15,0,0,0,0,0,0,0
OR7G3,Not a synapse gene,0.34,0,0,0,0,0,0,0
OR8D4,Not a synapse gene,4.92,0,0,0,0,0,0,0
ORAI2,Not a synapse gene,46.47,1,0,0,0,0,0,0
ORC1,Not a synapse gene,68.41,0,0,0,0,0,0,0
ORC2,Not a synapse gene,41.50,0,0,0,0,0,0,0
ORC3,Not a synapse gene,44.14,0,0,0,0,0,0,0
ORC4,Not a synapse gene,73.08,0,0,0,0,0,0,0
ORC5,Not a synapse gene,66.65,0,0,0,0,0,0,0
ORMDL1,Not a synapse gene,27.29,0,0,0,0,0,0,0
ORMDL2,Not a synapse gene,6.96,0,0,0,0,0,0,0
ORMDL3,Not a synapse gene,23.97,0,0,0,0,0,0,0
OS9,Not a synapse gene,65.94,1,0,0,0,0,0,0
OSBP,Not a synapse gene,68.53,1,0,1,1,0,0,0
OSBP2,Not a synapse gene,64.70,0,0,0,0,0,0,0
OSBPL10,Not a synapse gene,61.06,0,0,0,0,0,0,0
OSBPL11,Not a synapse gene,63.05,1,1,1,0,0,0,0
OSBPL1A,Not a synapse gene,74.98,1,0,1,0,0,0,0
OSBPL2,Not a synapse gene,54.63,0,0,0,0,0,0,0
OSBPL3,Not a synapse gene,75.63,0,0,0,0,0,0,0
OSBPL5,Not a synapse gene,81.02,0,0,1,0,0,0,0
OSBPL6,Not a synapse gene,52.39,1,0,0,0,0,0,0
OSBPL8,Not a synapse gene,85.37,0,0,1,1,0,0,0
OSBPL9,Not a synapse gene,72.07,0,0,1,0,0,0,0
OSCP1,Not a synapse gene,13.92,0,0,1,0,0,1,0
OSGEP,Not a synapse gene,51.62,0,0,0,0,0,0,0
OSMR,Not a synapse gene,37.70,0,0,0,0,0,0,0
OSR1,Not a synapse gene,31.69,0,0,0,0,0,0,0
OSR2,Not a synapse gene,16.32,0,0,0,0,0,0,0
OSTF1,Not a synapse gene,74.60,0,0,0,0,0,0,0
OSTM1,Not a synapse gene,64.79,0,0,0,0,0,0,0
OTC,Not a synapse gene,23.84,0,0,0,0,0,0,0
OTOF,Not a synapse gene,78.11,0,0,0,0,0,0,0
OTOG,Not a synapse gene,55.74,0,0,0,0,0,0,0
OTP,Not a synapse gene,11.70,0,0,0,0,0,0,0
OTUB1,yes,98.72,1,1,1,0,0,0,1
OTUD3,Not a synapse gene,51.71,0,0,0,0,0,0,0
OTUD4,Not a synapse gene,49.35,0,0,0,0,0,0,0
OTUD5,Not a synapse gene,82.00,0,0,0,0,0,0,0
OTUD7A,Not a synapse gene,84.98,1,1,0,0,0,0,0
OTULIN,Not a synapse gene,15.32,0,0,0,0,0,0,0
OTX1,Not a synapse gene,36.80,0,0,0,0,0,0,0
OTX2,Not a synapse gene,32.61,0,0,0,0,0,0,0
OVCA2,Not a synapse gene,6.10,0,0,0,0,0,0,0
OVGP1,Not a synapse gene,2.89,0,0,0,0,0,0,0
OVOL1,Not a synapse gene,22.46,0,0,0,0,0,0,0
OVOL2,Not a synapse gene,35.53,0,0,0,0,0,0,0
OXA1L,Not a synapse gene,35.68,1,0,1,0,0,0,0
OXCT1,yes,94.15,0,0,1,0,0,1,0
OXCT2,Not a synapse gene,19.40,0,0,0,0,0,0,0
OXER1,Not a synapse gene,35.50,0,0,0,0,0,0,0
OXR1,Not a synapse gene,69.92,1,1,0,0,0,1,0
OXSM,Not a synapse gene,16.50,1,0,0,0,0,0,0
OXSR1,Not a synapse gene,62.07,1,0,1,0,0,0,0
P2RX2,Not a synapse gene,46.73,0,0,0,1,1,0,0
P2RX4,Not a synapse gene,26.11,0,0,0,0,0,0,0
P2RX5,Not a synapse gene,52.62,0,0,0,0,0,0,0
P2RX7,Not a synapse gene,62.96,0,0,0,0,0,0,1
P2RY12,Not a synapse gene,75.02,0,0,0,0,0,0,0
P2RY13,Not a synapse gene,29.66,0,0,0,0,0,0,0
P2RY14,Not a synapse gene,34.47,0,0,0,0,0,0,0
P2RY2,Not a synapse gene,60.70,0,0,0,0,1,0,1
P2RY8,Not a synapse gene,31.22,0,0,0,0,0,0,0
P4HA1,Not a synapse gene,52.95,0,0,1,0,0,0,0
P4HA2,Not a synapse gene,69.29,0,0,1,0,0,0,0
P4HA3,Not a synapse gene,55.85,0,0,0,0,0,0,0
P4HB,yes,90.16,1,0,1,0,0,0,1
P4HTM,Not a synapse gene,60.71,0,0,0,0,0,0,0
PA2G4,Not a synapse gene,78.85,1,0,1,0,0,0,0
PAAF1,Not a synapse gene,41.21,0,0,1,0,0,0,0
PABPC1L,Not a synapse gene,17.62,0,0,0,0,0,0,0
PABPC3,Not a synapse gene,31.54,0,0,0,0,0,0,0
PABPC4,yes,90.18,0,0,1,1,0,1,0
PABPC5,Not a synapse gene,19.13,0,0,0,0,0,0,0
PABPN1,Not a synapse gene,79.89,0,0,1,1,0,0,0
PACS1,Not a synapse gene,46.35,1,1,1,1,0,1,1
PACS2,Not a synapse gene,23.45,1,0,1,0,0,0,0
PACSIN2,Not a synapse gene,83.52,0,0,1,0,0,0,0
PACSIN3,Not a synapse gene,83.04,0,0,0,0,0,0,0
PADI1,Not a synapse gene,29.89,0,0,0,0,0,0,0
PADI2,Not a synapse gene,38.96,1,0,0,0,0,1,0
PADI3,Not a synapse gene,17.13,0,0,0,0,0,0,0
PADI4,Not a synapse gene,28.56,0,0,0,0,0,0,0
PAF1,Not a synapse gene,74.69,0,0,0,0,0,0,0
PAFAH1B1,Not a synapse gene,16.11,1,1,1,1,0,1,1
PAFAH1B2,Not a synapse gene,39.41,0,0,1,1,0,0,1
PAFAH1B3,Not a synapse gene,78.24,0,0,1,1,0,0,0
PAG1,Not a synapse gene,79.09,0,0,1,1,0,0,0
PAH,Not a synapse gene,28.96,0,0,0,0,0,0,0
PAICS,Not a synapse gene,81.16,1,1,1,1,0,1,0
PAIP1,Not a synapse gene,22.23,0,0,1,1,0,0,0
PAK1IP1,Not a synapse gene,28.25,0,0,0,0,0,0,0
PAK4,Not a synapse gene,80.71,0,0,1,0,0,0,0
PAK6,Not a synapse gene,71.40,1,0,0,0,0,0,0
PALD1,Not a synapse gene,21.92,0,0,0,0,0,0,0
PALLD,Not a synapse gene,62.28,1,0,1,0,0,0,0
PALM,Not a synapse gene,83.02,1,1,1,1,0,1,1
PALMD,Not a synapse gene,23.11,0,0,0,1,0,0,0
PAM,Not a synapse gene,69.07,0,0,0,0,0,0,0
PAM16,Not a synapse gene,25.60,1,0,0,0,0,0,0
PAN2,yes,94.18,0,0,1,0,0,0,0
PAN3,Not a synapse gene,48.04,0,0,0,0,0,0,0
PANK1,Not a synapse gene,20.65,0,0,0,0,0,0,0
PANK2,Not a synapse gene,46.11,0,0,0,0,0,0,0
PANK4,Not a synapse gene,45.00,0,0,1,0,0,0,0
PANX1,Not a synapse gene,32.69,0,0,1,1,0,0,0
PANX3,Not a synapse gene,2.28,0,0,0,0,0,0,0
PAPOLA,Not a synapse gene,82.77,0,0,0,0,0,0,0
PAPOLB,Not a synapse gene,4.32,0,0,0,0,0,0,0
PAPOLG,Not a synapse gene,50.95,0,0,0,0,0,0,0
PAPSS2,Not a synapse gene,29.00,0,0,0,0,0,0,0
PAQR5,Not a synapse gene,12.22,0,0,0,0,0,0,0
PARD3,yes,94.85,0,0,1,0,0,0,0
PARD3B,Not a synapse gene,79.57,0,0,0,0,0,0,0
PARD6A,Not a synapse gene,86.78,0,0,0,0,0,0,0
PARD6B,Not a synapse gene,50.18,0,0,0,0,0,0,0
PARD6G,Not a synapse gene,40.18,0,0,0,0,0,0,0
PARG,Not a synapse gene,42.27,0,0,0,0,0,0,0
PARK7,yes,92.93,1,0,1,1,0,1,0
PARL,Not a synapse gene,13.38,1,1,1,0,0,0,0
PARP1,yes,99.09,1,0,1,1,0,1,0
PARP10,Not a synapse gene,46.41,0,0,0,0,0,0,0
PARP12,Not a synapse gene,27.62,0,0,0,0,0,0,0
PARP14,Not a synapse gene,14.55,0,0,1,0,0,0,0
PARP15,Not a synapse gene,21.07,0,0,0,0,0,0,0
PARP16,Not a synapse gene,27.93,0,0,0,0,0,0,0
PARP2,Not a synapse gene,70.56,0,0,0,0,0,0,0
PARP3,Not a synapse gene,60.55,0,0,0,0,0,0,0
PARP4,Not a synapse gene,81.32,0,0,0,0,0,0,0
PARP9,Not a synapse gene,7.09,0,0,0,0,0,0,0
PARS2,Not a synapse gene,15.25,1,0,0,0,0,0,0
PARVA,Not a synapse gene,52.28,0,0,0,0,0,0,0
PARVB,Not a synapse gene,32.78,0,0,0,0,0,0,0
PARVG,Not a synapse gene,13.53,0,0,0,0,0,0,0
PASK,Not a synapse gene,62.83,0,0,0,0,0,0,0
PATL1,Not a synapse gene,30.67,0,0,0,0,0,0,0
PATZ1,yes,91.80,0,0,0,0,0,0,0
PAX1,Not a synapse gene,12.23,0,0,0,0,0,0,0
PAX2,Not a synapse gene,55.17,0,0,0,0,0,0,0
PAX3,Not a synapse gene,61.90,0,0,0,0,0,0,0
PAX4,Not a synapse gene,4.51,0,0,0,0,0,0,0
PAX5,Not a synapse gene,56.13,0,0,0,0,0,0,0
PAX6,yes,96.13,0,0,0,0,0,0,0
PAX7,Not a synapse gene,70.81,0,0,0,0,0,0,0
PAX8,Not a synapse gene,20.93,0,0,0,0,0,0,0
PAX9,Not a synapse gene,8.97,0,0,0,0,0,0,0
PAXBP1,Not a synapse gene,6.89,0,0,0,0,0,0,0
PAXIP1,yes,94.81,0,0,0,0,0,0,0
PBX1,Not a synapse gene,47.53,0,0,0,0,0,0,0
PBX2,Not a synapse gene,50.04,0,0,0,0,0,0,0
PBX3,Not a synapse gene,74.36,0,0,0,0,0,0,0
PC,yes,93.15,1,1,1,0,0,1,0
PCBD1,Not a synapse gene,64.99,0,0,0,0,0,0,0
PCBD2,Not a synapse gene,43.11,0,0,0,0,0,0,0
PCBP1,yes,93.02,1,1,1,1,0,1,0
PCBP3,Not a synapse gene,74.17,1,1,1,0,0,0,0
PCBP4,Not a synapse gene,69.46,1,0,1,0,0,0,0
PCCA,yes,89.84,1,0,1,0,0,1,0
PCCB,Not a synapse gene,55.56,0,0,1,0,0,0,0
PCDH10,Not a synapse gene,84.20,0,0,1,1,0,0,0
PCDH12,Not a synapse gene,13.58,0,0,0,0,0,0,0
PCDH15,yes,93.22,0,0,0,0,1,0,0
PCDH18,Not a synapse gene,12.67,0,0,0,0,0,0,0
PCDH19,Not a synapse gene,60.92,0,0,0,1,0,0,0
PCDH7,Not a synapse gene,83.25,0,0,0,0,0,0,0
PCDH9,yes,89.94,0,0,1,0,0,0,0
PCDHA1,Not a synapse gene,77.22,0,0,1,0,0,0,0
PCDHA10,Not a synapse gene,67.33,0,0,0,0,0,0,0
PCDHA11,Not a synapse gene,62.56,0,0,0,0,0,0,0
PCDHA12,Not a synapse gene,73.61,0,0,0,0,0,0,0
PCDHA13,Not a synapse gene,55.33,0,0,0,0,0,0,0
PCDHA2,Not a synapse gene,64.46,0,0,0,0,0,0,0
PCDHA3,Not a synapse gene,58.67,0,0,0,0,0,0,0
PCDHA4,Not a synapse gene,76.73,0,0,1,0,0,0,0
PCDHA5,Not a synapse gene,77.99,0,0,0,0,0,0,0
PCDHA6,Not a synapse gene,76.44,0,0,0,0,0,0,0
PCDHA7,Not a synapse gene,56.84,0,0,0,1,0,0,0
PCDHA8,Not a synapse gene,48.78,0,0,0,0,0,0,0
PCDHA9,Not a synapse gene,42.99,0,0,0,0,0,0,0
PCDHAC1,Not a synapse gene,71.91,0,0,0,0,0,0,0
PCDHAC2,yes,89.17,0,0,1,0,0,0,0
PCDHB10,Not a synapse gene,28.11,0,0,0,0,0,0,0
PCDHB11,Not a synapse gene,22.96,0,0,0,0,0,0,0
PCDHB12,Not a synapse gene,2.86,0,0,0,0,0,0,0
PCDHB13,Not a synapse gene,3.00,0,0,0,0,0,0,0
PCDHB14,Not a synapse gene,12.50,0,0,0,0,0,0,0
PCDHB15,Not a synapse gene,9.64,0,0,0,0,0,0,0
PCDHB2,Not a synapse gene,4.65,0,0,1,0,0,0,0
PCDHB3,Not a synapse gene,12.75,0,0,1,0,0,0,0
PCDHB5,Not a synapse gene,10.83,0,0,0,0,0,0,0
PCDHB7,Not a synapse gene,10.65,0,0,0,0,0,0,0
PCDHB8,Not a synapse gene,9.93,0,0,0,0,0,0,0
PCDHGA11,Not a synapse gene,65.65,0,0,0,0,0,0,0
PCDHGA12,Not a synapse gene,64.07,0,0,0,0,0,0,0
PCDHGA3,Not a synapse gene,80.69,0,0,0,0,0,0,0
PCDHGA4,Not a synapse gene,69.35,0,0,0,0,0,0,0
PCDHGA5,Not a synapse gene,77.74,0,0,0,0,0,0,0
PCDHGA7,Not a synapse gene,47.37,0,0,0,0,0,0,0
PCDHGA8,Not a synapse gene,48.90,0,0,0,0,0,0,0
PCDHGA9,Not a synapse gene,60.26,0,0,0,0,0,0,0
PCDHGB1,yes,89.74,0,0,1,0,0,0,0
PCDHGB2,Not a synapse gene,68.26,0,0,0,0,0,0,0
PCDHGB3,Not a synapse gene,62.44,0,0,0,0,0,0,0
PCDHGB4,Not a synapse gene,82.73,0,0,1,0,0,0,0
PCDHGC3,Not a synapse gene,75.08,0,0,0,0,0,0,0
PCDHGC4,Not a synapse gene,20.83,0,0,0,0,0,0,0
PCDHGC5,Not a synapse gene,79.64,0,0,0,0,0,0,0
PCF11,Not a synapse gene,21.88,0,0,0,0,0,0,0
PCGF1,Not a synapse gene,78.05,0,0,0,0,0,0,0
PCGF3,Not a synapse gene,34.38,0,0,0,0,0,0,0
PCGF6,Not a synapse gene,20.74,0,0,0,0,0,0,0
PCID2,Not a synapse gene,20.54,0,0,0,0,0,0,0
PCIF1,Not a synapse gene,54.79,0,0,0,0,0,0,0
PCK1,Not a synapse gene,53.34,0,0,0,0,0,0,0
PCK2,Not a synapse gene,47.00,0,0,1,0,0,0,0
PCM1,yes,95.45,0,0,1,1,0,0,0
PCMT1,yes,97.16,1,1,1,1,0,1,0
PCMTD1,Not a synapse gene,44.53,0,0,0,0,0,0,0
PCMTD2,Not a synapse gene,26.96,0,0,0,0,0,0,0
PCNA,yes,87.96,0,0,1,0,0,0,0
PCNP,Not a synapse gene,80.19,0,0,0,0,0,0,0
PCNT,Not a synapse gene,64.48,0,0,0,0,0,0,0
PCP2,Not a synapse gene,22.93,0,0,0,0,0,0,0
PCSK1,Not a synapse gene,50.30,0,0,1,0,0,0,1
PCSK1N,Not a synapse gene,75.05,0,0,1,0,0,0,0
PCSK2,Not a synapse gene,29.49,0,0,0,0,0,0,1
PCSK5,yes,94.77,0,0,0,0,0,0,0
PCSK6,Not a synapse gene,59.44,0,0,0,0,0,0,0
PCSK7,Not a synapse gene,21.40,0,0,0,0,0,0,0
PCSK9,Not a synapse gene,75.66,0,0,0,0,0,0,0
PCTP,Not a synapse gene,19.09,0,0,0,0,0,0,0
PCYOX1,Not a synapse gene,30.69,0,0,1,0,0,0,0
PCYT1A,Not a synapse gene,44.42,0,0,0,0,0,0,0
PCYT1B,Not a synapse gene,49.33,0,0,0,0,0,0,0
PCYT2,Not a synapse gene,29.44,0,0,1,0,0,0,0
PDAP1,Not a synapse gene,78.41,0,0,0,0,0,0,0
PDCD1,Not a synapse gene,31.68,0,0,0,0,0,0,0
PDCD10,Not a synapse gene,58.72,1,0,0,0,0,0,0
PDCD11,Not a synapse gene,57.01,0,0,1,0,0,0,0
PDCD1LG2,Not a synapse gene,18.43,0,0,0,0,0,0,0
PDCD2L,Not a synapse gene,5.61,0,0,0,0,0,0,0
PDCD4,Not a synapse gene,63.55,0,1,0,0,0,0,0
PDCD5,Not a synapse gene,35.52,0,0,0,1,0,0,0
PDCD6,Not a synapse gene,66.25,0,0,1,0,0,0,0
PDCD6IP,yes,90.17,1,1,1,1,0,1,0
PDCL3,Not a synapse gene,22.08,0,0,0,0,0,0,0
PDE10A,Not a synapse gene,42.10,0,1,1,0,0,1,0
PDE12,Not a synapse gene,28.19,0,0,1,0,0,0,0
PDE1A,Not a synapse gene,74.28,1,0,0,0,0,1,0
PDE1C,Not a synapse gene,40.02,0,0,0,0,0,0,0
PDE2A,Not a synapse gene,69.48,1,1,1,1,0,1,1
PDE3A,Not a synapse gene,30.07,0,0,0,0,0,0,0
PDE3B,Not a synapse gene,14.29,0,0,0,0,0,0,0
PDE4A,Not a synapse gene,70.69,1,1,0,0,0,0,0
PDE4B,Not a synapse gene,71.36,0,0,0,0,0,1,0
PDE4D,yes,97.61,1,0,0,1,0,1,0
PDE4DIP,yes,98.02,0,0,1,0,0,0,0
PDE5A,Not a synapse gene,27.89,0,0,0,0,0,0,0
PDE6A,Not a synapse gene,15.27,0,0,0,0,0,0,0
PDE6B,Not a synapse gene,36.04,0,0,0,0,0,0,0
PDE7A,Not a synapse gene,13.69,0,0,0,0,0,0,0
PDE7B,Not a synapse gene,58.36,0,0,0,0,0,0,0
PDE8A,Not a synapse gene,28.37,0,0,0,0,0,1,0
PDE8B,Not a synapse gene,50.97,1,1,0,0,0,0,0
PDE9A,Not a synapse gene,50.54,0,0,0,1,0,0,0
PDGFA,Not a synapse gene,47.04,0,0,0,0,0,0,0
PDGFD,Not a synapse gene,40.58,0,0,0,0,0,0,0
PDGFRA,Not a synapse gene,84.93,0,0,0,0,0,0,0
PDGFRB,yes,88.88,0,0,0,0,0,0,0
PDHA1,yes,93.12,1,1,1,1,0,1,0
PDHA2,Not a synapse gene,2.62,0,0,0,0,0,0,0
